Date,AQS_SITE_ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CSA_CODE,CSA_NAME,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/24/2013,29-047-0003,1,0.038,ppm,32,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
6/25/2013,29-047-0003,1,0.035,ppm,30,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
6/26/2013,29-047-0003,1,0.057,ppm,48,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
6/27/2013,29-047-0003,1,0.035,ppm,30,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
6/28/2013,29-047-0003,1,0.047,ppm,40,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
6/29/2013,29-047-0003,1,0.041,ppm,35,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
6/30/2013,29-047-0003,1,0.037,ppm,31,19,79,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/1/2013,29-047-0003,1,0.041,ppm,35,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/2/2013,29-047-0003,1,0.043,ppm,36,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/3/2013,29-047-0003,1,0.05,ppm,42,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/4/2013,29-047-0003,1,0.057,ppm,48,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/5/2013,29-047-0003,1,0.064,ppm,64,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/6/2013,29-047-0003,1,0.063,ppm,61,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/7/2013,29-047-0003,1,0.061,ppm,54,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/8/2013,29-047-0003,1,0.059,ppm,50,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/9/2013,29-047-0003,1,0.053,ppm,45,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/10/2013,29-047-0003,1,0.055,ppm,47,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/11/2013,29-047-0003,1,0.063,ppm,61,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/12/2013,29-047-0003,1,0.058,ppm,49,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/13/2013,29-047-0003,1,0.056,ppm,47,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/14/2013,29-047-0003,1,0.062,ppm,58,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/15/2013,29-047-0003,1,0.04,ppm,34,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/16/2013,29-047-0003,1,0.053,ppm,45,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/17/2013,29-047-0003,1,0.057,ppm,48,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/18/2013,29-047-0003,1,0.062,ppm,58,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/19/2013,29-047-0003,1,0.049,ppm,42,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/20/2013,29-047-0003,1,0.03,ppm,25,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/21/2013,29-047-0003,1,0.06,ppm,51,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/22/2013,29-047-0003,1,0.065,ppm,67,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/23/2013,29-047-0003,1,0.041,ppm,35,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/24/2013,29-047-0003,1,0.049,ppm,42,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/25/2013,29-047-0003,1,0.044,ppm,37,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/26/2013,29-047-0003,1,0.046,ppm,39,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/27/2013,29-047-0003,1,0.036,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/28/2013,29-047-0003,1,0.043,ppm,36,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/29/2013,29-047-0003,1,0.029,ppm,25,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/30/2013,29-047-0003,1,0.031,ppm,26,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
7/31/2013,29-047-0003,1,0.039,ppm,33,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/1/2013,29-047-0003,1,0.064,ppm,64,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/2/2013,29-047-0003,1,0.039,ppm,33,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/3/2013,29-047-0003,1,0.043,ppm,36,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/4/2013,29-047-0003,1,0.033,ppm,28,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/5/2013,29-047-0003,1,0.039,ppm,33,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/6/2013,29-047-0003,1,0.058,ppm,49,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/7/2013,29-047-0003,1,0.041,ppm,35,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/8/2013,29-047-0003,1,0.028,ppm,24,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/9/2013,29-047-0003,1,0.037,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/10/2013,29-047-0003,1,0.041,ppm,35,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/11/2013,29-047-0003,1,0.044,ppm,37,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/12/2013,29-047-0003,1,0.04,ppm,34,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/13/2013,29-047-0003,1,0.045,ppm,38,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/14/2013,29-047-0003,1,0.042,ppm,36,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/15/2013,29-047-0003,1,0.036,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/16/2013,29-047-0003,1,0.047,ppm,40,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/17/2013,29-047-0003,1,0.053,ppm,45,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/18/2013,29-047-0003,1,0.057,ppm,48,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/19/2013,29-047-0003,1,0.056,ppm,47,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/20/2013,29-047-0003,1,0.063,ppm,61,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/21/2013,29-047-0003,1,0.067,ppm,74,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/22/2013,29-047-0003,1,0.066,ppm,71,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/23/2013,29-047-0003,1,0.06,ppm,51,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/24/2013,29-047-0003,1,0.052,ppm,44,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/25/2013,29-047-0003,1,0.057,ppm,48,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/26/2013,29-047-0003,1,0.057,ppm,48,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/27/2013,29-047-0003,1,0.06,ppm,51,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/28/2013,29-047-0003,1,0.056,ppm,47,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/29/2013,29-047-0003,1,0.06,ppm,51,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/30/2013,29-047-0003,1,0.055,ppm,47,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
8/31/2013,29-047-0003,1,0.037,ppm,31,19,79,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/1/2013,29-047-0003,1,0.045,ppm,38,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/2/2013,29-047-0003,1,0.038,ppm,32,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/3/2013,29-047-0003,1,0.044,ppm,37,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/4/2013,29-047-0003,1,0.054,ppm,46,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/5/2013,29-047-0003,1,0.048,ppm,41,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/6/2013,29-047-0003,1,0.059,ppm,50,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/7/2013,29-047-0003,1,0.081,ppm,114,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/8/2013,29-047-0003,1,0.067,ppm,74,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/9/2013,29-047-0003,1,0.062,ppm,58,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/10/2013,29-047-0003,1,0.057,ppm,48,18,75,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/11/2013,29-047-0003,1,0.06,ppm,51,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/12/2013,29-047-0003,1,0.046,ppm,39,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/13/2013,29-047-0003,1,0.034,ppm,29,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/14/2013,29-047-0003,1,0.045,ppm,38,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/15/2013,29-047-0003,1,0.035,ppm,30,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/16/2013,29-047-0003,1,0.025,ppm,21,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/17/2013,29-047-0003,1,0.031,ppm,26,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/18/2013,29-047-0003,1,0.051,ppm,43,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/19/2013,29-047-0003,1,0.051,ppm,43,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/20/2013,29-047-0003,1,0.028,ppm,24,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/21/2013,29-047-0003,1,0.032,ppm,27,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/22/2013,29-047-0003,1,0.04,ppm,34,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/23/2013,29-047-0003,1,0.047,ppm,40,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/24/2013,29-047-0003,1,0.036,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/25/2013,29-047-0003,1,0.046,ppm,39,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/26/2013,29-047-0003,1,0.046,ppm,39,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/27/2013,29-047-0003,1,0.057,ppm,48,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/28/2013,29-047-0003,1,0.04,ppm,34,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/29/2013,29-047-0003,1,0.036,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
9/30/2013,29-047-0003,1,0.04,ppm,34,19,79,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/1/2013,29-047-0003,1,0.061,ppm,54,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/2/2013,29-047-0003,1,0.038,ppm,32,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/3/2013,29-047-0003,1,0.034,ppm,29,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/4/2013,29-047-0003,1,0.037,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/5/2013,29-047-0003,1,0.025,ppm,21,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/6/2013,29-047-0003,1,0.022,ppm,19,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/7/2013,29-047-0003,1,0.034,ppm,29,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/8/2013,29-047-0003,1,0.037,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/9/2013,29-047-0003,1,0.043,ppm,36,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/10/2013,29-047-0003,1,0.048,ppm,41,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/11/2013,29-047-0003,1,0.04,ppm,34,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/12/2013,29-047-0003,1,0.034,ppm,29,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/13/2013,29-047-0003,1,0.036,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/14/2013,29-047-0003,1,0.038,ppm,32,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/15/2013,29-047-0003,1,0.026,ppm,22,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/16/2013,29-047-0003,1,0.029,ppm,25,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/17/2013,29-047-0003,1,0.035,ppm,30,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/18/2013,29-047-0003,1,0.02,ppm,17,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/19/2013,29-047-0003,1,0.031,ppm,26,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/20/2013,29-047-0003,1,0.039,ppm,33,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/21/2013,29-047-0003,1,0.031,ppm,26,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/22/2013,29-047-0003,1,0.028,ppm,24,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/23/2013,29-047-0003,1,0.023,ppm,19,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/24/2013,29-047-0003,1,0.029,ppm,25,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/25/2013,29-047-0003,1,0.032,ppm,27,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/26/2013,29-047-0003,1,0.033,ppm,28,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/27/2013,29-047-0003,1,0.036,ppm,31,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/28/2013,29-047-0003,1,0.048,ppm,41,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/29/2013,29-047-0003,1,0.03,ppm,25,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/30/2013,29-047-0003,1,0.023,ppm,19,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
10/31/2013,29-047-0003,1,0.016,ppm,14,19,79,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.407452,-94.265373
4/1/2013,29-047-0005,1,0.046,ppm,39,24,100,44201,Ozone,312,"Kansas City-Overland Park-Kansas City, MO-KS",28140,"Kansas City, MO-KS",29,Missouri,47,Clay,39.30309,-94.376623
