Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/27/15,AQS,171190008,1,0.058,ppm,61,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/28/15,AQS,171190008,1,0.062,ppm,74,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/29/15,AQS,171190008,1,0.041,ppm,38,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/30/15,AQS,171190008,1,0.042,ppm,39,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
7/31/15,AQS,171190008,1,0.052,ppm,48,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/1/15,AQS,171190008,1,0.057,ppm,58,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/2/15,AQS,171190008,1,0.056,ppm,54,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/3/15,AQS,171190008,1,0.047,ppm,44,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/4/15,AQS,171190008,1,0.049,ppm,45,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/5/15,AQS,171190008,1,0.044,ppm,41,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/6/15,AQS,171190008,1,0.049,ppm,45,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/7/15,AQS,171190008,1,0.054,ppm,50,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/8/15,AQS,171190008,1,0.05,ppm,46,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/9/15,AQS,171190008,1,0.052,ppm,48,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/10/15,AQS,171190008,1,0.04,ppm,37,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/11/15,AQS,171190008,1,0.032,ppm,30,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/12/15,AQS,171190008,1,0.037,ppm,34,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/13/15,AQS,171190008,1,0.058,ppm,61,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/14/15,AQS,171190008,1,0.074,ppm,112,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
8/15/15,AQS,171190008,1,0.065,ppm,84,CLARA BARTON SCHOOL,17,100,44201,Ozone,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.89018605,-90.14803114
